PlayerFBref	UrlFBref
Lorenzo Crisetig	https://fbref.com/en/players/f54dfca8/Lorenzo-Crisetig
Lorenzo De Silvestri	https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri
Lorenzo Del Pinto	https://fbref.com/en/players/081b6080/Lorenzo-Del-Pinto
Lorenzo Dickmann	https://fbref.com/en/players/12851227/Lorenzo-Dickmann
Lorenzo Insigne	https://fbref.com/en/players/2f557579/Lorenzo-Insigne
Lorenzo Lollo	https://fbref.com/en/players/1272d9f4/Lorenzo-Lollo
Lorenzo Montip?	https://fbref.com/en/players/c1d95617/Lorenzo-Montipo
Lorenzo Moretti	https://fbref.com/en/players/9fb22371/Lorenzo-Moretti
Lorenzo Peli	https://fbref.com/en/players/127dca3b/Lorenzo-Peli
Lorenzo Pellegrini	https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini
Lorenzo Pirola	https://fbref.com/en/players/caec77da/Lorenzo-Pirola
Lorenzo Prso	https://fbref.com/en/players/1c2ab0fc/Lorenzo-Prso
Lorenzo Simonetti	https://fbref.com/en/players/f61b18cb/Lorenzo-Simonetti
Lorenzo Tonelli	https://fbref.com/en/players/8cc29864/Lorenzo-Tonelli
Lorenzo Valeau	https://fbref.com/en/players/29e26e8f/Lorenzo-Valeau
Lorenzo Venuti	https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti
Loris Benito	https://fbref.com/en/players/f5b6fb78/Loris-Benito
Loris Karius	https://fbref.com/en/players/32e7ce92/Loris-Karius
Loris Mouyokolo	https://fbref.com/en/players/96726741/Loris-Mouyokolo
Losada	https://fbref.com/en/players/41521385/Losada
Louie Moulden	https://fbref.com/en/players/7b7de75a/Louie-Moulden
Louis Beyer	https://fbref.com/en/players/9af1f9ff/Louis-Beyer
Louis Carnot	https://fbref.com/en/players/2384dbed/Louis-Carnot
Louis Mafouta	https://fbref.com/en/players/bec3d251/Louis-Mafouta
Louis Munteanu	https://fbref.com/en/players/4692ecb3/Louis-Munteanu
Louis Schaub	https://fbref.com/en/players/b50ec54b/Louis-Schaub
Loum Ndiaye	https://fbref.com/en/players/bcfc4473/Loum-Ndiaye
Loum Tchaouna	https://fbref.com/en/players/a3c8b4d3/Loum-Tchaouna
Lovre Kalini?	https://fbref.com/en/players/3a74f92b/Lovre-Kalinic
Lovro Majer	https://fbref.com/en/players/fc46aab1/Lovro-Majer
Luan Capanni	https://fbref.com/en/players/28237d7e/Luan-Capanni
Luan Peres Petroni	https://fbref.com/en/players/a5549ec1/Luan-Peres-Petroni
?ubom?r Tupta	https://fbref.com/en/players/b02af64f/Lubomir-Tupta
Luc Ihorst	https://fbref.com/en/players/e5cad51e/Luc-Ihorst
Luca Antei	https://fbref.com/en/players/97c9bce3/Luca-Antei
Luca Antonelli	https://fbref.com/en/players/40f0ed6c/Luca-Antonelli
Luca Belardinelli	https://fbref.com/en/players/97066336/Luca-Belardinelli
Luca Caldirola	https://fbref.com/en/players/226008f1/Luca-Caldirola
Luca Ceppitelli	https://fbref.com/en/players/7d50454d/Luca-Ceppitelli
Luca Cigarini	https://fbref.com/en/players/ae64d449/Luca-Cigarini
Luca Coccolo	https://fbref.com/en/players/c426907e/Luca-Coccolo
Luca Crecco	https://fbref.com/en/players/c7f24d4b/Luca-Crecco
Luca Crosta	https://fbref.com/en/players/a4ec7d09/Luca-Crosta
Luca de la Torre	https://fbref.com/en/players/e9241b40/Luca-de-la-Torre
Luca Falbo	https://fbref.com/en/players/ca8fa0c0/Luca-Falbo
Luca Fiordilino	https://fbref.com/en/players/9bb1ad91/Luca-Fiordilino
Luca Gagliano	https://fbref.com/en/players/1d00a56c/Luca-Gagliano
Luca Garritano	https://fbref.com/en/players/1ceeae3e/Luca-Garritano
Luca Gemello	https://fbref.com/en/players/53e494ec/Luca-Gemello
Luca Horn	https://fbref.com/en/players/60dfc525/Luca-Horn
Luca Kilian	https://fbref.com/en/players/610aa1e9/Luca-Kilian
Luca Lezzerini	https://fbref.com/en/players/c9c32262/Luca-Lezzerini
Luca Mack	https://fbref.com/en/players/81868f73/Luca-Mack
Luca Marrone	https://fbref.com/en/players/ea468ea8/Luca-Marrone
Luca Matarese	https://fbref.com/en/players/a6fc1a22/Luca-Matarese
Luca Mazzitelli	https://fbref.com/en/players/dc61b402/Luca-Mazzitelli
Luca Mora	https://fbref.com/en/players/42fff925/Luca-Mora
Luca Netz	https://fbref.com/en/players/e79269bd/Luca-Netz
Luca Paganini	https://fbref.com/en/players/e5b98a70/Luca-Paganini
Luca Palmiero	https://fbref.com/en/players/3aafd050/Luca-Palmiero
Luca Pellegrini	https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini
Luca Philipp	https://fbref.com/en/players/eb3e717e/Luca-Philipp
Luca Plogmann	https://fbref.com/en/players/206c37d3/Luca-Plogmann
Luca Ranieri	https://fbref.com/en/players/8c63fae5/Luca-Ranieri
Luca Rigoni	https://fbref.com/en/players/4dba2a97/Luca-Rigoni
Luca Rizzo	https://fbref.com/en/players/a3e4b724/Luca-Rizzo
Luca Rossettini	https://fbref.com/en/players/47a500ae/Luca-Rossettini
Luca Sangalli	https://fbref.com/en/players/7958dc65/Luca-Sangalli
Luca Seri	https://fbref.com/en/players/b107b681/Luca-Seri
Luca Siligardi	https://fbref.com/en/players/1cac99dc/Luca-Siligardi
Luca Sparandeo	https://fbref.com/en/players/dfbb3234/Luca-Sparandeo
Luca Stanga	https://fbref.com/en/players/2967bcd0/Luca-Stanga
Luca Tremolada	https://fbref.com/en/players/ed65da8c/Luca-Tremolada
Luca Unbehaun	https://fbref.com/en/players/78666ade/Luca-Unbehaun
Luca Valls	https://fbref.com/en/players/254c927d/Luca-Valls
Luca Valzania	https://fbref.com/en/players/2b28ba9f/Luca-Valzania
Luca Vido	https://fbref.com/en/players/eb0d77a4/Luca-Vido
Luca Vignali	https://fbref.com/en/players/c1e8e74e/Luca-Vignali
Luca Waldschmidt	https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
Luca Zanimacchia	https://fbref.com/en/players/5e834dce/Luca-Zanimacchia
Luca Zidane	https://fbref.com/en/players/c818c4d9/Luca-Zidane
Lucas Alario	https://fbref.com/en/players/834d0be5/Lucas-Alario
Lucas Biglia	https://fbref.com/en/players/5710a281/Lucas-Biglia
Lucas Boy?	https://fbref.com/en/players/d49f3e6b/Lucas-Boye
Lucas Buad?s	https://fbref.com/en/players/f9921b7f/Lucas-Buades
Lucas Calodat	https://fbref.com/en/players/7a72e960/Lucas-Calodat
Lucas Ca?izars	https://fbref.com/en/players/7e84906e/Lucas-Canizars
Lucas Castro	https://fbref.com/en/players/56b2957b/Lucas-Castro
Lucas Chevalier	https://fbref.com/en/players/b3d76d84/Lucas-Chevalier
Lucas Copado	https://fbref.com/en/players/8356931a/Lucas-Copado
Lucas Da Cunha	https://fbref.com/en/players/007faf7a/Lucas-Da-Cunha
Lucas Deaux	https://fbref.com/en/players/44f8c299/Lucas-Deaux
Lucas Dias	https://fbref.com/en/players/d83f8f69/Lucas-Dias
Lucas Digne	https://fbref.com/en/players/1b84dbe1/Lucas-Digne
Lucas Douath	https://fbref.com/en/players/3cd7820a/Lucas-Douath
Lucas Evangelista	https://fbref.com/en/players/5f4ce4b6/Lucas-Evangelista
Lucas Felippe	https://fbref.com/en/players/85e51909/Lucas-Felippe
Lucas Freitas	https://fbref.com/en/players/a92be6c1/Lucas-Freitas
Lucas Hern?ndez	https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez
Lucas H?ler	https://fbref.com/en/players/ca618d23/Lucas-Holer
Lucas Leiva	https://fbref.com/en/players/4c78b5ed/Lucas-Leiva
Lucas Lima	https://fbref.com/en/players/0f52f925/Lucas-Lima
Lucas Mart?nez Quarta	https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta
Lucas Moura	https://fbref.com/en/players/2b622f01/Lucas-Moura
Lucas Ocampos	https://fbref.com/en/players/a08b974a/Lucas-Ocampos
Lucas Olaza	https://fbref.com/en/players/4cee5954/Lucas-Olaza
Lucas Paquet?	https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta
Lucas P?rez	https://fbref.com/en/players/a300ac7e/Lucas-Perez
Lucas Perrin	https://fbref.com/en/players/49070d66/Lucas-Perrin
Lucas Piazon	https://fbref.com/en/players/f201798c/Lucas-Piazon
Lucas Ribeiro	https://fbref.com/en/players/607d64c6/Lucas-Ribeiro
Lucas Torreira	https://fbref.com/en/players/52611641/Lucas-Torreira
Lucas Torr?	https://fbref.com/en/players/0e4fef6e/Lucas-Torro
Lucas Tousart	https://fbref.com/en/players/71ec39ef/Lucas-Tousart
Lucas V?zquez	https://fbref.com/en/players/fd51b456/Lucas-Vazquez
Luciano Narsingh	https://fbref.com/en/players/977ffc24/Luciano-Narsingh
Luciano Vietto	https://fbref.com/en/players/2513a588/Luciano-Vietto
Lucien Agoume	https://fbref.com/en/players/8bc8829a/Lucien-Agoume
Ludovic Ajorque	https://fbref.com/en/players/462475ed/Ludovic-Ajorque
Ludovic Baal	https://fbref.com/en/players/d3ce9f1f/Ludovic-Baal
Ludovic Blas	https://fbref.com/en/players/6191093d/Ludovic-Blas
Ludovic Butelle	https://fbref.com/en/players/26975a92/Ludovic-Butelle
Ludovico D'Orazio	https://fbref.com/en/players/ed5fe086/Ludovico-DOrazio
Ludovico Gelmi	https://fbref.com/en/players/0acc3f61/Ludovico-Gelmi
Ludwig Augustinsson	https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson
Luigi Samele	https://fbref.com/en/players/548fea2f/Luigi-Samele
Luigi Sepe	https://fbref.com/en/players/343f753a/Luigi-Sepe
Luigi Vitale	https://fbref.com/en/players/fe479e17/Luigi-Vitale
Luis Abram	https://fbref.com/en/players/1f462f95/Luis-Abram
Luis Adv?ncula	https://fbref.com/en/players/cacadf4f/Luis-Advincula
Luis Alberto	https://fbref.com/en/players/5294a83f/Luis-Alberto
Luis Alberto Garc?a Pacheco	https://fbref.com/en/players/5e9d0e32/Luis-Alberto-Garcia-Pacheco
Luis Binks	https://fbref.com/en/players/36e88fbc/Luis-Binks
Luis Castillo	https://fbref.com/en/players/ac606191/Luis-Castillo
Luis D?az	https://fbref.com/en/players/4a1a9578/Luis-Diaz
Luis Henrique	https://fbref.com/en/players/f36d5624/Luis-Henrique
Luis Hern?ndez	https://fbref.com/en/players/02d2c436/Luis-Hernandez
Luis Javier Su?rez	https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez
Luis Klatte	https://fbref.com/en/players/3ab741df/Luis-Klatte
Luis L?pez	https://fbref.com/en/players/ccb491d0/Luis-Lopez
Lu?s Maximiano	https://fbref.com/en/players/3318286e/Luis-Maximiano
Luis Milla	https://fbref.com/en/players/19c36442/Luis-Milla
Luis Muriel	https://fbref.com/en/players/eb2fe5b6/Luis-Muriel
Luis Ndreu	https://fbref.com/en/players/a171b175/Luis-Ndreu
Luis Perea	https://fbref.com/en/players/8dc6dbb3/Luis-Perea
Luis P?rez	https://fbref.com/en/players/b7c04927/Luis-Perez
Luis Rioja	https://fbref.com/en/players/eb3dd471/Luis-Rioja
Luis Rojas	https://fbref.com/en/players/11e0904f/Luis-Rojas
Luis Su?rez	https://fbref.com/en/players/a6154613/Luis-Suarez
Luisinho	https://fbref.com/en/players/a7f00c8c/Luisinho
Luismi	https://fbref.com/en/players/c2cfbfc9/Luismi
Luismi	https://fbref.com/en/players/acf5410c/Luismi
Luismi Quezada	https://fbref.com/en/players/53440b3c/Luismi-Quezada
Luiz Ara?jo	https://fbref.com/en/players/fa18c72e/Luiz-Araujo
Luiz Felipe	https://fbref.com/en/players/15d0c248/Luiz-Felipe
Luiz Gustavo	https://fbref.com/en/players/82671804/Luiz-Gustavo
Luka Bogdan	https://fbref.com/en/players/cb678320/Luka-Bogdan
Luka Dumancic	https://fbref.com/en/players/d95073fd/Luka-Dumancic
Luka Jovi?	https://fbref.com/en/players/4d8cd038/Luka-Jovic
Luka Krajnc	https://fbref.com/en/players/2b71b88a/Luka-Krajnc
Luka Markovi?	https://fbref.com/en/players/c76c6709/Luka-Markovic
Luka Milivojevi?	https://fbref.com/en/players/2ce2508a/Luka-Milivojevic
Luka Modri?	https://fbref.com/en/players/6025fab1/Luka-Modric
Luka Romero	https://fbref.com/en/players/ca6edaa0/Luka-Romero
Luk?? Harasl?n	https://fbref.com/en/players/5c397195/Lukas-Haraslin
Luk?? Hr?deck?	https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
Lukas J?ger	https://fbref.com/en/players/6be813ab/Lukas-Jager
Lukas Jensen	https://fbref.com/en/players/47ed3795/Lukas-Jensen
Lukas Klostermann	https://fbref.com/en/players/ca8033cb/Lukas-Klostermann
Lukas Kl?nter	https://fbref.com/en/players/92948149/Lukas-Klunter
Lukas K?bler	https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
Lukas Lerager	https://fbref.com/en/players/1b82f8df/Lukas-Lerager
Lukas M?hl	https://fbref.com/en/players/6b32d0a6/Lukas-Muhl
Lukas Nmecha	https://fbref.com/en/players/0cc5f4a5/Lukas-Nmecha
Lukas Petkov	https://fbref.com/en/players/f503ef6e/Lukas-Petkov
Luk?? Pokorn?	https://fbref.com/en/players/d831f06f/Lukas-Pokorny
Lukas Rupp	https://fbref.com/en/players/3faa1780/Lukas-Rupp
Luk?? Zima	https://fbref.com/en/players/1e330270/Lukas-Zima
¨©ukasz Fabia?ski	https://fbref.com/en/players/9328b835/Lukasz-Fabianski
¨©ukasz Piszczek	https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
¨©ukasz Skorupski	https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski
¨©ukasz Teodorczyk	https://fbref.com/en/players/7e81a17d/Lukasz-Teodorczyk
Luke Amos	https://fbref.com/en/players/77128f7e/Luke-Amos
Luke Ayling	https://fbref.com/en/players/420d7c7d/Luke-Ayling
Luke Cundle	https://fbref.com/en/players/cc3b8e78/Luke-Cundle
Luke Dreher	https://fbref.com/en/players/d1c509d9/Luke-Dreher
Luke Freeman	https://fbref.com/en/players/636b64cd/Luke-Freeman
Luke Garbutt	https://fbref.com/en/players/41017ad5/Luke-Garbutt
Luke Mbete-Tatu	https://fbref.com/en/players/387e1d35/Luke-Mbete-Tatu
Luke Shaw	https://fbref.com/en/players/9c94165b/Luke-Shaw
Luke Thomas	https://fbref.com/en/players/fc027d02/Luke-Thomas
Lumor Agbenyenu	https://fbref.com/en/players/073b1b37/Lumor-Agbenyenu
Luuk de Jong	https://fbref.com/en/players/abb3bb95/Luuk-de-Jong
Lyanco	https://fbref.com/en/players/b5bf1770/Lyanco
Lyle Foster	https://fbref.com/en/players/f84a807c/Lyle-Foster
Lys Mousset	https://fbref.com/en/players/d9cfca3d/Lys-Mousset
M'Bala Nzola	https://fbref.com/en/players/a4948e67/MBala-Nzola
M'Baye Niang	https://fbref.com/en/players/2054d037/MBaye-Niang
Maarten Stekelenburg	https://fbref.com/en/players/fefce889/Maarten-Stekelenburg
Mace Goodridge	https://fbref.com/en/players/6abefdff/Mace-Goodridge
Mads Bech S©ªrensen	https://fbref.com/en/players/30db8574/Mads-Bech-Sorensen
Mads Bidstrup	https://fbref.com/en/players/407db0d5/Mads-Bidstrup
Mads Pedersen	https://fbref.com/en/players/582a5247/Mads-Pedersen
Mads Roerslev	https://fbref.com/en/players/57c94db2/Mads-Roerslev
Maduka Okoye	https://fbref.com/en/players/ab5c36dd/Maduka-Okoye
Maghnes Akliouche	https://fbref.com/en/players/b625b241/Maghnes-Akliouche
Magnus Warming	https://fbref.com/en/players/55e098cd/Magnus-Warming
Mahamadou Doucour?	https://fbref.com/en/players/9826ea33/Mahamadou-Doucoure
Mahame Siby	https://fbref.com/en/players/6d075c67/Mahame-Siby
Mahdi Camara	https://fbref.com/en/players/8577e60a/Mahdi-Camara
Mahdi Talal	https://fbref.com/en/players/814ac171/Mahdi-Talal
Mahmoud Dahoud	https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud
Maissa Ndiaye	https://fbref.com/en/players/05f2f323/Maissa-Ndiaye
Mak Vare?anovi?	https://fbref.com/en/players/bf4bff7b/Mak-Varesanovic
Makan Macalou	https://fbref.com/en/players/f767d11c/Makan-Macalou
Makhtar Gueye	https://fbref.com/en/players/92b1763b/Makhtar-Gueye
Makoto Hasebe	https://fbref.com/en/players/9ab16552/Makoto-Hasebe
Maksym Koval	https://fbref.com/en/players/60713cb3/Maksym-Koval
Malang Sarr	https://fbref.com/en/players/4315f30d/Malang-Sarr
Malcolm Barcola	https://fbref.com/en/players/ab4cf67e/Malcolm-Barcola
Malcolm Ebiowei	https://fbref.com/en/players/fa9fa773/Malcolm-Ebiowei
Malcom	https://fbref.com/en/players/6853490f/Malcom
Malcom Bokele Mputu	https://fbref.com/en/players/51af19f7/Malcom-Bokele-Mputu
Malcom Musquet	https://fbref.com/en/players/c6d02b9b/Malcom-Musquet
Malick Thiaw	https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw
Malik Sellouki	https://fbref.com/en/players/c0f706f3/Malik-Sellouki
Malik Tchokount?	https://fbref.com/en/players/ed0c3318/Malik-Tchokounte
Malik Tillman	https://fbref.com/en/players/a5420709/Malik-Tillman
Malo Gusto	https://fbref.com/en/players/d56b9520/Malo-Gusto
Mama Samba Bald?	https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde
Mamadou Camara	https://fbref.com/en/players/2c0ad2e9/Mamadou-Camara
Mamadou Camara	https://fbref.com/en/players/316e70c7/Mamadou-Camara
Mamadou Coulibaly	https://fbref.com/en/players/c976160c/Mamadou-Coulibaly
Mamadou Doucour?	https://fbref.com/en/players/7bd5b8fd/Mamadou-Doucoure
Mamadou Fofana	https://fbref.com/en/players/4c4ffacc/Mamadou-Fofana
Mamadou Kanout?	https://fbref.com/en/players/3d5ed93d/Mamadou-Kanoute
Mamadou Kon?	https://fbref.com/en/players/85b9dca0/Mamadou-Kone
Mamadou Mbaye	https://fbref.com/en/players/8aae94b9/Mamadou-Mbaye
Mamadou Sakho	https://fbref.com/en/players/87935cf3/Mamadou-Sakho
Mamadou Samassa	https://fbref.com/en/players/cfe852d8/Mamadou-Samassa
Mamadou Sissako	https://fbref.com/en/players/0dfe32e9/Mamadou-Sissako
Mamadou Sylla	https://fbref.com/en/players/e5ec95f8/Mamadou-Sylla
Mamadou Thiam	https://fbref.com/en/players/f64d606b/Mamadou-Thiam
Mamady Diarra	https://fbref.com/en/players/80211dc5/Mamady-Diarra
Mame Biram Diouf	https://fbref.com/en/players/7f4f3e49/Mame-Biram-Diouf
Mamor Niang	https://fbref.com/en/players/64a76620/Mamor-Niang
Mamoudou Karamoko	https://fbref.com/en/players/23a10591/Mamoudou-Karamoko
Mandela Egbo	https://fbref.com/en/players/5603d397/Mandela-Egbo
Manolo Gabbiadini	https://fbref.com/en/players/8f866fe8/Manolo-Gabbiadini
Manolo Portanova	https://fbref.com/en/players/c8c0dccd/Manolo-Portanova
Manolo Reina	https://fbref.com/en/players/605eb473/Manolo-Reina
Manor Solomon	https://fbref.com/en/players/886f9aac/Manor-Solomon
Manu Emmanuel Gyabuaa	https://fbref.com/en/players/a69eb5fd/Manu-Emmanuel-Gyabuaa
Manu Garc?a	https://fbref.com/en/players/05a4465d/Manu-Garcia
Manu Garc?a	https://fbref.com/en/players/6ed1a2a2/Manu-Garcia
Manu Morlanes	https://fbref.com/en/players/a0255c67/Manu-Morlanes
Manu Trigueros	https://fbref.com/en/players/963829d0/Manu-Trigueros
Manu Vallejo	https://fbref.com/en/players/0bc4e720/Manu-Vallejo
Manuel Akanji	https://fbref.com/en/players/89ac64a6/Manuel-Akanji
Manuel Cabit	https://fbref.com/en/players/38568467/Manuel-Cabit
Manuel De Luca	https://fbref.com/en/players/60e3603d/Manuel-De-Luca
Manuel Ferrini	https://fbref.com/en/players/dc929af7/Manuel-Ferrini
Manuel Garrido	https://fbref.com/en/players/f814eccb/Manuel-Garrido
Manuel Gasparini	https://fbref.com/en/players/7033ca08/Manuel-Gasparini
Manuel Gulde	https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
Manuel Iturra	https://fbref.com/en/players/000b3da6/Manuel-Iturra
Manuel Lanzini	https://fbref.com/en/players/26f6dca8/Manuel-Lanzini
Manuel Lazzari	https://fbref.com/en/players/02caf6e0/Manuel-Lazzari
Manuel Locatelli	https://fbref.com/en/players/a8a874f1/Manuel-Locatelli
Manuel Lombardoni	https://fbref.com/en/players/672489c0/Manuel-Lombardoni
Manuel Neuer	https://fbref.com/en/players/8778c910/Manuel-Neuer
Manuel Pasqual	https://fbref.com/en/players/548902cc/Manuel-Pasqual
Manuel Perez	https://fbref.com/en/players/88970207/Manuel-Perez
Manuel Prietl	https://fbref.com/en/players/901c0f97/Manuel-Prietl
Manuel Pucciarelli	https://fbref.com/en/players/a1c7b425/Manuel-Pucciarelli
Manuel Riemann	https://fbref.com/en/players/9f941969/Manuel-Riemann
Manuel S?nchez	https://fbref.com/en/players/ffacd3d5/Manuel-Sanchez
Manuel Schmiedebach	https://fbref.com/en/players/d8f5dc3d/Manuel-Schmiedebach
Mapou Yanga-Mbiwa	https://fbref.com/en/players/20573d10/Mapou-Yanga-Mbiwa
Maranh?o	https://fbref.com/en/players/ae86d473/Maranhao
Marash Kumbulla	https://fbref.com/en/players/a40819d9/Marash-Kumbulla
Marc Albrighton	https://fbref.com/en/players/b827d5b3/Marc-Albrighton
Marc Bar?	https://fbref.com/en/players/74aa6ab7/Marc-Baro
Marc Bartra	https://fbref.com/en/players/b742cc0d/Marc-Bartra
Marc Cardona	https://fbref.com/en/players/b92b456a/Marc-Cardona
Marc Carmona Tormo	https://fbref.com/en/players/e085f0fa/Marc-Carmona-Tormo
Marc Cucurella	https://fbref.com/en/players/1daec722/Marc-Cucurella
Marc Gu?hi	https://fbref.com/en/players/d0706b27/Marc-Guehi
Marc Muniesa	https://fbref.com/en/players/4db76f57/Marc-Muniesa
Marc Navarro	https://fbref.com/en/players/c2846353/Marc-Navarro
Marc Pedraza	https://fbref.com/en/players/ff8f26ef/Marc-Pedraza
Marc Pugh	https://fbref.com/en/players/9aacb284/Marc-Pugh
Marc Roca	https://fbref.com/en/players/da27e268/Marc-Roca
Marc Stendera	https://fbref.com/en/players/500cd987/Marc-Stendera
Marc Vidal	https://fbref.com/en/players/2fe83ffb/Marc-Vidal
Marc Vito	https://fbref.com/en/players/33a86671/Marc-Vito
Marc-Andr? ter Stegen	https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen
Marc-Aur?le Caillard	https://fbref.com/en/players/5ee6e943/Marc-Aurele-Caillard
Marc-Oliver Kempf	https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf
Marcel Benger	https://fbref.com/en/players/379c0717/Marcel-Benger
Marcel B?chel	https://fbref.com/en/players/2edeb221/Marcel-Buchel
Marcel Halstenberg	https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg
Marcel Hartel	https://fbref.com/en/players/614eca9b/Marcel-Hartel
Marcel Heller	https://fbref.com/en/players/11dbba47/Marcel-Heller
Marcel Johnen	https://fbref.com/en/players/242f5ba3/Marcel-Johnen
Marcel Lizak	https://fbref.com/en/players/5fb08fb4/Marcel-Lizak
Marcel Lotka	https://fbref.com/en/players/5584552e/Marcel-Lotka
Marcel Risse	https://fbref.com/en/players/140afefb/Marcel-Risse
Marcel Sabitzer	https://fbref.com/en/players/e280527c/Marcel-Sabitzer
Marcel Schmelzer	https://fbref.com/en/players/89565ac5/Marcel-Schmelzer
Marcel Sobottka	https://fbref.com/en/players/664590fa/Marcel-Sobottka
Marcel Tisserand	https://fbref.com/en/players/45954ec7/Marcel-Tisserand
Marcello Gazzola	https://fbref.com/en/players/93390969/Marcello-Gazzola
Marcello Trotta	https://fbref.com/en/players/acdad0aa/Marcello-Trotta
Marcelo	https://fbref.com/en/players/e3d0b0c4/Marcelo
Marcelo	https://fbref.com/en/players/603116a7/Marcelo
Marcelo Brozovi?	https://fbref.com/en/players/33b8d077/Marcelo-Brozovic
Marcelo Saracchi	https://fbref.com/en/players/1c96ad85/Marcelo-Saracchi
Marcin Bu©©ka	https://fbref.com/en/players/db87a2c4/Marcin-Bulka
Marcin Kami?ski	https://fbref.com/en/players/463503e2/Marcin-Kaminski
Marco Alia	https://fbref.com/en/players/261dfc43/Marco-Alia
Marco Andreolli	https://fbref.com/en/players/13d820de/Marco-Andreolli
Marco Asensio	https://fbref.com/en/players/45af8a54/Marco-Asensio
Marco Ballarini	https://fbref.com/en/players/8cb494c9/Marco-Ballarini
Marco Benassi	https://fbref.com/en/players/0000acda/Marco-Benassi
Marco Bertini	https://fbref.com/en/players/4b520f96/Marco-Bertini
Marco Bizot	https://fbref.com/en/players/3d214e5f/Marco-Bizot
Marco Bleve	https://fbref.com/en/players/47f2af81/Marco-Bleve
Marco Borriello	https://fbref.com/en/players/a889ffc7/Marco-Borriello
Marco Brescianini	https://fbref.com/en/players/dfd56738/Marco-Brescianini
Marco Calderoni	https://fbref.com/en/players/652811aa/Marco-Calderoni
Marco Capuano	https://fbref.com/en/players/616aea37/Marco-Capuano
Marco Carnesecchi	https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi
Marco Curto	https://fbref.com/en/players/57f86750/Marco-Curto
Marco D'Alessandro	https://fbref.com/en/players/060606ec/Marco-DAlessandro
Marco Fabi?n	https://fbref.com/en/players/e665a2db/Marco-Fabian
Marco Festa	https://fbref.com/en/players/c195ae4a/Marco-Festa
Marco Fossati	https://fbref.com/en/players/39bec070/Marco-Fossati
Marco Friedl	https://fbref.com/en/players/f86ad3f5/Marco-Friedl
Marco Frigerio	https://fbref.com/en/players/873cddd5/Marco-Frigerio
Marco H?ger	https://fbref.com/en/players/4114f306/Marco-Hoger
Marco John	https://fbref.com/en/players/d9e196bf/Marco-John
Marco Majouga	https://fbref.com/en/players/a27ecdc2/Marco-Majouga
Marco Mancosu	https://fbref.com/en/players/2c3a6c21/Marco-Mancosu
Marco Meneghetti	https://fbref.com/en/players/11fb79c1/Marco-Meneghetti
Marco Meyerh?fer	https://fbref.com/en/players/0b104510/Marco-Meyerhofer
Marco Modolo	https://fbref.com/en/players/fdcdb521/Marco-Modolo
Marco Molla	https://fbref.com/en/players/6fe8796e/Marco-Molla
Marco Olivieri	https://fbref.com/en/players/f5ba8903/Marco-Olivieri
Marco Parolo	https://fbref.com/en/players/ed5886d2/Marco-Parolo
Marco Pissardo	https://fbref.com/en/players/73ba463e/Marco-Pissardo
Marco Pompetti	https://fbref.com/en/players/5230042f/Marco-Pompetti
Marco Raina	https://fbref.com/en/players/fabe85d7/Marco-Raina
Marco Rente	https://fbref.com/en/players/ec76c977/Marco-Rente
Marco Reus	https://fbref.com/en/players/36a3ff67/Marco-Reus
Marco Richter	https://fbref.com/en/players/f972644c/Marco-Richter
Marco Russ	https://fbref.com/en/players/e26c4233/Marco-Russ
Marco Sau	https://fbref.com/en/players/1ad1f50d/Marco-Sau
Marco Silvestri	https://fbref.com/en/players/0d422df7/Marco-Silvestri
Marco Spina	https://fbref.com/en/players/81d7f07f/Marco-Spina
Marco Sportiello	https://fbref.com/en/players/ac4003af/Marco-Sportiello
Marco Stiepermann	https://fbref.com/en/players/b606638c/Marco-Stiepermann
Marco Storari	https://fbref.com/en/players/fb5eb6e0/Marco-Storari
Marco Terrazzino	https://fbref.com/en/players/7e689867/Marco-Terrazzino
Marco Tumminello	https://fbref.com/en/players/5bdd44d8/Marco-Tumminello
Marco Verratti	https://fbref.com/en/players/1467af0d/Marco-Verratti
Marcos Acu?a	https://fbref.com/en/players/81442ecb/Marcos-Acuna
Marcos Alonso	https://fbref.com/en/players/f4290206/Marcos-Alonso
Marcos Lav?n	https://fbref.com/en/players/666e283e/Marcos-Lavin
